customer_id,week,salary_delay_days,savings_balance,discretionary_spend,utility_payment_delay_days,atm_withdrawals,failed_autodebits,lending_app_txns,liquidity_ratio,stress_type,default_next_30_days
416,2,1,239326.6279161659,27371.668340414595,1,2,0,1,8.031448337259835,Stable,0
416,3,1,241849.1664378746,21053.859569963897,3,0,0,0,8.116101006259743,Stable,0
416,4,1,243625.1862349201,36837.36783015413,7,3,0,0,8.175701608876007,Stable,0
416,5,1,242325.90919132455,16915.684435051386,2,4,0,1,8.132099789294607,Stable,0
416,6,1,244390.80113532871,27020.156532993446,5,3,0,0,8.201394514727761,Stable,0
416,7,1,243187.6424751554,14956.432809444656,4,5,0,0,8.161018286203397,Stable,0
416,8,0,244425.62963276723,19167.44785661259,0,2,0,0,8.202563307687733,Stable,0
416,9,1,242720.70222387562,18507.037494985812,7,4,0,0,8.145348460670844,Stable,0
416,10,1,243661.83683084336,16183.166484360778,7,2,0,1,8.17693154877133,Stable,0
416,11,1,247240.3650833203,18770.911989232616,4,5,0,0,8.29702167427655,Stable,0
416,12,1,251735.02454476844,22213.02758881568,9,2,0,1,8.44785581075568,Stable,0
417,1,1,64223.483587585186,10136.573440476275,4,5,0,1,9.667480857126227,Stable,0
417,2,0,64435.668285978274,6491.641799974335,8,0,0,1,9.699420755046788,Stable,0
417,3,0,65442.51393403965,9167.05157731557,9,0,0,1,9.850979974275996,Stable,0
417,4,0,66628.62896107757,7663.912821422612,3,1,0,0,10.029524389460217,Stable,0
417,5,0,66062.45022933661,8898.970415234919,8,5,0,1,9.944298211354303,Stable,0
417,6,0,65878.34706736513,9448.886866440773,6,2,0,0,9.916585392075847,Stable,0
417,7,1,65525.318606403096,7642.220824906296,5,1,0,1,9.863444458297055,Stable,0
417,8,0,66541.7082622122,9411.571504420865,1,5,0,0,10.01644032510511,Stable,0
417,9,1,66309.9532647901,7937.456748817457,3,3,0,1,9.981554534488257,Stable,0
417,10,1,66069.41744103901,7963.353108200572,8,5,0,1,9.945346977039344,Stable,0
417,11,1,65488.243583819036,4856.007190685919,4,2,0,1,9.857863601403484,Stable,0
417,12,0,64997.43017569243,6730.809928967329,8,3,0,1,9.783982071433003,Stable,0
418,1,0,151075.37929750705,28217.928417904604,0,4,0,1,5.8630322191650786,Stable,0
418,2,0,153248.91824974262,25468.732070837577,7,5,0,1,5.94738434170036,Stable,0
418,3,0,155609.75564847974,18817.025468296662,7,4,0,0,6.039005264959786,Stable,0
418,4,0,156163.20874659432,13957.509953481813,3,4,0,0,6.060484035101759,Stable,0
418,5,0,158466.40391640936,19645.153683680906,1,5,0,1,6.149867941006496,Stable,0
418,6,1,159986.5568235731,19824.51460170815,1,3,0,1,6.20886303017458,Stable,0
418,7,1,161348.4285765166,13029.669747886532,0,2,0,0,6.261715440693138,Stable,0
418,8,0,159840.6818273959,26096.092653336917,4,0,0,1,6.203201817827906,Stable,0
418,9,0,160848.39450004935,37376.23160047472,0,1,0,1,6.2423097909132705,Stable,0
418,10,1,163220.90845893833,25110.52785296257,8,4,0,1,6.334383865762967,Stable,0
418,11,1,161888.26571475217,25677.777006827357,6,3,0,1,6.282665793750628,Stable,0
418,12,0,161950.15862400495,34108.861572782735,0,4,0,1,6.285067774290238,Stable,0
419,1,0,247256.21486106093,19437.844378774815,5,2,0,0,6.357948651078502,Stable,0
419,2,1,248972.63402294196,18001.896275174415,5,1,0,0,6.402084669665937,Stable,0
419,3,0,251033.0105092116,26457.52329438918,5,2,0,0,6.455065210150847,Stable,0
419,4,1,249565.31596010135,23310.857570827044,0,1,0,1,6.417324898612249,Stable,0
419,5,1,249190.0867239183,19397.178714639536,7,3,0,0,6.407676250478669,Stable,0
419,6,1,253214.56724436072,24764.510976847247,2,1,0,1,6.511161780703326,Stable,0
419,7,0,254195.69138238413,12774.468536849916,8,5,0,0,6.5363904160821855,Stable,0
419,8,1,255145.5055470724,18293.240814836976,6,4,0,1,6.56081394651012,Stable,0
419,9,1,252667.5134133892,20118.755562975013,8,4,0,0,6.497094833311743,Stable,0
419,10,1,252480.43189342014,33143.433187868315,3,0,0,1,6.492284217335124,Stable,0
419,11,1,252973.046318864,16435.487253096766,3,4,0,0,6.504951309337291,Stable,0
419,12,1,254646.4135846133,13521.254537381485,2,0,0,0,6.547980291059784,Stable,0
420,1,1,65022.72012940383,10194.416593250287,1,4,0,1,4.858222242120599,Stable,0
420,2,0,64941.82648052131,9302.276224047302,9,0,0,1,4.852178211303905,Stable,0
420,3,1,65168.381734535775,20474.201221913445,1,1,0,0,4.869105460301362,Stable,0
420,4,0,64790.90751275892,16944.977859964045,0,4,0,1,4.840902185255134,Stable,0
420,5,1,66031.83068036125,7694.66849284445,3,0,0,1,4.933618708365987,Stable,0
420,6,0,66203.73205287654,18083.646147464173,7,0,0,1,4.946462450826204,Stable,0
420,7,1,66467.88232683766,20041.31414962602,7,1,0,1,4.966198640479086,Stable,0
420,8,0,67694.50765582755,20678.007788724506,7,5,0,0,5.0578468896478,Stable,0
420,9,0,68672.22322461221,18643.493585738215,8,1,0,0,5.130897655799758,Stable,0
420,10,1,68931.1516138382,14952.182781631445,0,3,0,0,5.150243688342701,Stable,0
420,11,1,68347.38328758923,17831.41999168151,9,5,0,1,5.1066269915760305,Stable,0
420,12,1,68658.83763809685,14254.62802277233,7,1,0,1,5.129897541470438,Stable,0
421,1,1,86974.23117709094,21596.692406216196,6,5,0,1,3.082182389766629,Stable,0
421,2,1,88438.34353847742,20549.512800969635,5,5,0,0,3.1340674283100185,Stable,0
421,3,0,88028.81108237265,10807.18261449231,9,3,0,1,3.119554466169843,Stable,0
421,4,1,89507.08959724565,22147.097342975918,3,4,0,0,3.1719415231641688,Stable,0
421,5,1,89740.97849994594,28593.54883557671,8,1,0,0,3.1802300500911485,Stable,0
421,6,1,90778.03331250168,14924.943635759755,0,1,0,0,3.216981074356873,Stable,0
421,7,1,90195.1800051713,13902.269144393116,0,2,0,0,3.196325988645186,Stable,0
421,8,1,90062.56916641093,12381.295991933306,0,4,0,1,3.1916265416206167,Stable,0
421,9,1,91785.0919285734,25225.50694406898,1,3,0,1,3.2526690970034777,Stable,0
421,10,1,93473.18446318628,28801.34231171609,8,2,0,1,3.312491518105267,Stable,0
421,11,0,92542.95600863149,19434.900198522577,7,1,0,0,3.2795261935225097,Stable,0
421,12,1,93897.21101617039,27576.400138723333,1,4,0,0,3.327518120315064,Stable,0
422,1,0,79515.3291284234,11062.522269260427,5,4,0,0,4.325127777777655,Stable,0
422,2,0,79762.31864818321,19588.329826959634,7,0,0,1,4.338562435527832,Stable,0
422,3,0,79283.3789368207,17295.560848172787,3,4,0,0,4.3125111637516795,Stable,0
422,4,1,80202.31251166153,21009.544029373705,2,0,0,1,4.362495301075157,Stable,0
422,5,0,80880.89538360608,20022.959370161032,1,4,0,1,4.399405890028783,Stable,0
422,6,0,82002.46540895234,18183.350082808753,0,4,0,0,4.460412160448833,Stable,0
422,7,1,83113.1993794089,10573.27725942784,0,0,0,0,4.520829018455973,Stable,0
422,8,1,82826.83408243084,19385.907324747135,9,4,0,0,4.505252569057757,Stable,0
422,9,0,83548.25640759275,19128.066903027197,2,0,0,1,4.544493351586963,Stable,0
422,10,0,82909.86551847894,20147.674626339598,7,2,0,0,4.509768950671425,Stable,0
422,11,1,84030.20904387526,14889.86344018781,1,1,0,1,4.5707085073010525,Stable,0
422,12,0,84297.75889170168,12052.81708805778,8,1,0,0,4.58526151602853,Stable,0
423,1,5,94044.13204082502,11277.318950241768,4,5,0,2,3.620916594959976,Severe,0
423,2,4,73719.98735269584,15360.43400037056,8,2,0,2,2.838390017462638,Severe,0
423,3,7,58868.77523704428,16901.976624955645,9,5,0,0,2.2665840021602754,Severe,0
423,4,6,52966.28687864051,16771.97348243271,6,4,1,0,2.039324548702569,Severe,0
423,5,6,45392.70158358758,8970.680333281463,5,5,1,1,1.747723998162133,Severe,0
423,6,4,40455.521517838926,12751.811045004717,3,0,0,3,1.5576311465994823,Severe,0
423,7,7,32362.620568710507,22090.362223782835,9,0,2,4,1.2460357422701027,Severe,0
423,8,5,24996.1181288822,14035.906824583726,6,1,0,3,0.9624083606105178,Severe,0
423,9,6,19781.365943776178,12363.396334280445,0,0,1,4,0.7616283404657485,Severe,1
423,10,3,15865.618248714964,25121.492669344334,4,3,1,1,0.6108629976098174,Severe,1
423,11,3,13000.386664505495,18769.62149880962,1,1,2,1,0.500544954723699,Severe,1
423,12,4,11347.942387444547,24486.354594427637,4,5,0,4,0.4369220281762008,Severe,0
424,1,2,247899.72997322542,15419.420627954612,9,3,0,0,4.893505057889539,Moderate,0
424,2,1,242465.00969317,30937.70614968762,1,3,0,1,4.786224460280423,Moderate,0
424,3,2,239722.96646940985,22378.367384219284,9,3,0,1,4.73209692094881,Moderate,0
424,4,1,230703.55268161485,13482.612667614458,7,2,0,0,4.554054988452391,Moderate,0
424,5,2,225390.36247227635,24434.702393917778,9,1,0,0,4.44917337698095,Moderate,0
424,6,2,212330.91609661723,27101.926578691022,3,1,0,0,4.191381781566839,Moderate,0
424,7,2,207015.7381692715,28471.041322381934,8,1,0,0,4.086460932827478,Moderate,0
424,8,2,199159.1176870473,15795.714401863364,2,5,0,0,3.931372373143145,Moderate,0
424,9,3,189595.40495086618,29232.447314289435,8,5,0,0,3.742586057596292,Moderate,0
424,10,3,186480.16253294324,34643.75848158061,9,3,0,0,3.6810916197834533,Moderate,0
424,11,1,176399.7712177697,34851.573314113986,3,4,1,0,3.4821061433102227,Moderate,0
424,12,3,172803.91994843772,14628.813535184567,3,0,0,1,3.4111245558119423,Moderate,0
425,1,7,66492.97411986736,32529.09181082616,1,5,2,4,1.4893632649102806,Severe,0
425,2,5,58008.23788622028,32395.38693698169,6,0,2,2,1.2993152993001602,Severe,0
425,3,4,50345.114225990146,33897.323697956825,1,3,1,0,1.1276704747892734,Severe,1
425,4,3,41247.300455703335,22660.515645150892,1,4,1,1,0.9238903040296759,Severe,1
425,5,6,36933.70796243408,21867.63983672694,6,0,0,2,0.827270980194251,Severe,0
425,6,4,31008.327062241056,23705.701222257227,5,5,1,3,0.6945495196164836,Severe,1
425,7,4,26263.641915447402,20292.27379023837,6,5,0,1,0.5882742348253269,Severe,0
425,8,3,20068.937772942583,24107.11583533525,9,2,1,1,0.44952025504090426,Severe,1
425,9,6,16290.474574878404,33453.27924833272,5,2,0,0,0.3648871887733695,Severe,0
425,10,5,12401.73921281681,37173.9802367662,9,2,1,1,0.2777841576355036,Severe,1
425,11,3,9629.29588693753,20797.521224189324,8,5,0,3,0.2156847358805587,Severe,0
425,12,5,8494.769732373245,16160.097741352367,4,3,0,3,0.19027270400720772,Severe,0
426,1,1,157824.14962872377,34089.01291285631,6,4,0,0,7.056188300968436,Stable,0
426,2,1,157731.1946411744,40089.64093447612,1,3,0,0,7.052032359705926,Stable,0
426,3,0,159695.90217559563,22724.320385982293,7,2,0,0,7.139872822346281,Stable,0
426,4,0,161666.00311087797,21023.274174329945,9,5,0,0,7.227954419516098,Stable,0
426,5,1,163961.08007452625,15945.46099017547,6,4,0,1,7.330565428406779,Stable,0
426,6,1,163303.5142194838,40187.36017863313,8,5,0,1,7.301166198286534,Stable,0
426,7,1,164408.02975422834,28706.48522607446,8,3,0,0,7.350548182050341,Stable,0
426,8,0,166081.6605204181,34978.068738918126,7,1,0,1,7.425374841090231,Stable,0
426,9,0,166380.7381150583,39455.9590089743,6,2,0,0,7.438746355078087,Stable,0
426,10,1,165825.0134111946,25165.161860902837,5,0,0,1,7.413900359308828,Stable,0
426,11,1,165383.6180597054,31604.086718627506,5,3,0,1,7.3941659351246525,Stable,0
426,12,1,166452.03223687934,19700.669144923108,6,2,0,0,7.441933856797595,Stable,0
427,1,0,186292.29119057587,25516.976737318517,6,2,0,0,16.420768806348146,Stable,0
427,2,1,187787.5190896896,14525.864314691773,6,4,0,1,16.552565948823737,Stable,0
427,3,1,187188.42018641037,23345.890618966805,0,3,0,0,16.499758264082658,Stable,0
427,4,1,186963.64824082534,12230.50079323306,5,4,0,1,16.47994569895172,Stable,0
427,5,0,185597.56539192502,21130.708606917327,7,0,0,1,16.359532071051458,Stable,0
427,6,0,185103.75878485598,10802.686007571832,9,2,0,1,16.3160053954284,Stable,0
427,7,0,183275.56204712635,26477.46097194365,1,2,0,0,16.154858652474516,Stable,0
427,8,0,183583.06341993448,15374.13150498768,6,2,0,1,16.181963418421873,Stable,0
427,9,1,185513.97902516913,27485.057762536922,6,2,0,0,16.352164335139847,Stable,0
427,10,1,186678.56623132527,13319.282625555303,5,0,0,0,16.454817091971087,Stable,0
427,11,0,186368.60653743715,14117.294743879616,0,4,0,1,16.427495636852925,Stable,0
427,12,0,185171.26209707282,18285.632449961155,4,5,0,0,16.32195548749336,Stable,0
428,1,0,82221.2256848751,23257.990086980386,3,3,0,1,5.32033521584205,Stable,0
428,2,0,81802.41111860723,9829.385074064172,1,2,0,0,5.293234745528427,Stable,0
428,3,0,82070.1838141305,11436.418704436242,2,2,0,1,5.310561664337612,Stable,0
428,4,1,82166.5521170478,19513.76798609387,1,4,0,0,5.316797422457625,Stable,0
428,5,0,83097.812013711,19081.09542275056,4,4,0,0,5.3770569817386775,Stable,0
428,6,0,82632.04611770688,13174.129149666745,3,0,0,0,5.346918405255443,Stable,0
428,7,1,83603.16083881508,20463.662421132125,8,4,0,1,5.409756873136432,Stable,0
428,8,0,84438.37581495954,11870.89294081241,9,1,0,0,5.463801599584696,Stable,0
428,9,0,84573.38146563467,13842.579226009582,4,5,0,1,5.472537486354098,Stable,0
428,10,0,84346.12221848662,25546.603606595847,8,3,0,0,5.4578320940949085,Stable,0
428,11,1,85555.43136162519,14032.721908904428,3,1,0,0,5.536083542762663,Stable,0
428,12,0,85749.20744050357,21207.841503810072,7,3,0,1,5.548622320771102,Stable,0
429,1,0,34481.38691196506,10452.45933298759,0,3,0,0,2.54791601763664,Stable,0
429,2,1,34292.7535524404,11207.989254586815,7,2,0,1,2.5339774263780988,Stable,0
429,3,1,34466.095035640225,7130.772102969822,9,3,0,1,2.5467860626053285,Stable,0
429,4,0,34594.08112917705,5271.988395118059,9,5,0,0,2.5562432755239906,Stable,0
429,5,0,34317.57440498208,5503.0304968508835,6,3,0,0,2.535811501321888,Stable,0
429,6,1,34674.12840317366,7931.81789888979,1,4,0,0,2.562158169031749,Stable,0
429,7,1,35030.90798964282,12064.254826318165,4,1,0,1,2.588521506024297,Stable,0
429,8,0,35215.10870038834,7307.113173741688,7,0,0,0,2.602132557765539,Stable,0
429,9,0,35741.663526796925,7624.177214806767,5,1,0,0,2.6410410123412102,Stable,0
429,10,1,36177.61177020845,9797.56540337996,8,5,0,1,2.67325431962739,Stable,0
429,11,0,36899.773778200884,12691.725961137467,2,4,0,0,2.7266166786354633,Stable,0
429,12,0,36991.30421195732,5212.526518652443,0,5,0,0,2.733380091570815,Stable,0
430,1,1,83030.88483523496,13062.61553057995,7,2,0,1,9.788962613642964,Stable,0
430,2,1,82458.26044165327,15741.466075267543,3,3,0,1,9.721452809411028,Stable,0
430,3,0,83845.16796455305,22042.442704564408,4,3,0,1,9.88496288059944,Stable,0
430,4,1,85012.5387385339,17579.422947812258,6,2,0,1,10.022590570409493,Stable,0
430,5,1,85139.60160442344,12055.564605917014,3,4,0,0,10.037570702757153,Stable,0
430,6,0,86103.5157509039,15083.709969315836,5,0,0,0,10.151211784161775,Stable,0
430,7,0,86939.95832105822,22012.030225426897,7,4,0,1,10.249824548122415,Stable,0
430,8,1,88151.32222291919,12874.9069199691,4,5,0,0,10.39263882705446,Stable,0
430,9,0,88156.5116576576,14494.174664898965,5,4,0,0,10.39325063774082,Stable,0
430,10,0,88031.9757752083,11135.83637654608,6,5,0,1,10.378568425215056,Stable,0
430,11,0,88523.31225456091,21931.861114473442,8,1,0,1,10.43649475511803,Stable,0
430,12,1,90135.87972905998,11158.608626303321,3,3,0,1,10.62660910535255,Stable,0
431,1,3,136879.62322095202,24433.14765583105,8,4,0,1,4.866990638165256,Moderate,0
431,2,2,134680.0358324604,15838.506324888358,0,3,0,1,4.788780522037639,Moderate,0
431,3,2,128125.68422723663,15708.905155462304,3,5,0,1,4.555729267576087,Moderate,0
431,4,2,126571.79841410139,28676.599427465302,6,2,0,1,4.500478182517947,Moderate,0
431,5,1,123430.8533578729,25732.665266845568,6,5,0,0,4.388796473992352,Moderate,0
431,6,3,120131.25744669864,31237.87417598604,4,1,0,1,4.271473661206035,Moderate,0
431,7,2,113132.04354183195,29606.580206591705,5,5,1,0,4.022604561862343,Moderate,0
431,8,3,110325.74344865198,21192.630303034468,4,5,0,0,3.92282173108013,Moderate,0
431,9,2,102941.63420410601,25771.89229126199,4,0,1,1,3.6602670153472943,Moderate,0
431,10,3,97265.67474452348,13782.622836296021,7,1,1,1,3.458448505752177,Moderate,0
431,11,3,92400.70563199968,14275.586106245622,4,4,0,1,3.2854661540445336,Moderate,0
431,12,2,89086.66343502628,33571.704500839594,2,5,0,1,3.1676296786977396,Moderate,0
432,1,1,114775.83485734649,18695.15824331443,3,1,0,1,6.211940458936941,Moderate,0
432,2,3,109944.70397285803,15935.175774304002,8,1,0,0,5.950468194839941,Moderate,0
432,3,3,108644.55477904707,9232.546516457258,2,4,0,0,5.880101036197823,Moderate,0
432,4,1,104478.38417530009,9123.55772682572,4,0,0,0,5.654617999943584,Moderate,0
432,5,2,98951.49791342343,19765.102481431408,1,4,0,1,5.355489804319775,Moderate,0
432,6,2,94684.98311033192,14699.978204941875,6,2,0,1,5.124575901955934,Moderate,0
432,7,1,92034.7218521966,15214.824030861322,4,4,0,0,4.981137475595316,Moderate,0
432,8,1,87663.33806021363,8724.855034529242,4,1,0,1,4.744547814777684,Moderate,0
432,9,2,86645.22595424583,12990.563447026578,9,1,0,1,4.689445172390849,Moderate,0
432,10,2,85713.6237939878,15701.768219927755,4,0,0,0,4.639024653488655,Moderate,0
432,11,3,83503.8235338436,13899.806288242702,6,0,0,1,4.519425021220936,Moderate,0
432,12,3,81861.16805720507,19587.511343816863,4,0,0,0,4.430520610043201,Moderate,0
433,1,0,45781.30286673543,10422.506499307981,9,3,0,1,3.1090689149102633,Stable,0
433,2,0,46481.712768162564,12499.093128958928,5,5,0,1,3.1566346790074817,Stable,0
433,3,1,46206.06763046612,19079.501740691383,7,5,0,1,3.1379152526151657,Stable,0
433,4,0,46749.68220380615,8526.753403265962,6,0,0,1,3.1748328383069384,Stable,0
433,5,1,47411.51597305741,14839.588075741303,1,4,0,1,3.2197788461740955,Stable,0
433,6,0,48073.954172417376,12595.730387080683,1,5,0,1,3.2647659016905006,Stable,0
433,7,1,48226.102535033504,20065.227125114267,2,3,0,0,3.275098498515918,Stable,0
433,8,1,48052.734286549115,22019.619530039417,8,3,0,1,3.263324831135497,Stable,0
433,9,0,48144.314877378536,20690.05442313743,0,0,0,1,3.269544190357005,Stable,0
433,10,0,47799.80610665057,16641.364706629996,0,5,0,0,3.246148143435795,Stable,0
433,11,0,47553.73954673693,15436.833629822702,6,3,0,1,3.2294374374374675,Stable,0
433,12,1,48289.89358291455,17717.444248087413,1,3,0,0,3.279430633068616,Stable,0
434,1,0,45828.128559660174,17279.84372627546,5,2,0,0,1.7919119428058907,Stable,0
434,2,1,46178.6801302681,9288.263501432271,5,0,0,1,1.8056187548814473,Stable,0
434,3,0,45763.74683177989,13512.6644515648,9,3,0,1,1.789394572127379,Stable,0
434,4,0,45536.95809937225,21790.009001406786,1,4,0,0,1.7805269737578313,Stable,0
434,5,1,45329.3566013794,15249.05885835564,7,2,0,1,1.7724096097002198,Stable,0
434,6,0,45863.576611850134,10827.936223930506,9,1,0,0,1.7932979864883358,Stable,0
434,7,1,45953.30512128514,19518.29055652182,9,5,0,0,1.796806434088535,Stable,0
434,8,1,46839.4989268588,17095.805470719286,6,1,0,0,1.8314572329266499,Stable,0
434,9,1,46892.56050703314,9335.371731136338,6,3,0,0,1.833531977896756,Stable,0
434,10,1,46798.77132934022,21172.93449975644,5,4,0,1,1.8298647553219767,Stable,0
434,11,1,47716.9090041001,22391.396232174462,1,2,0,0,1.8657645818313764,Stable,0
434,12,0,47882.56879582037,19195.45823677326,4,0,0,0,1.872241995781192,Stable,0
435,1,0,51914.94339468095,16859.70644130415,2,1,0,1,6.2801338999408465,Stable,0
435,2,1,51893.77342539825,9494.797528942743,9,2,0,0,6.277572975608477,Stable,0
435,3,1,52562.69184860767,12961.018731887605,0,5,0,0,6.358491820765551,Stable,0
435,4,0,53379.290653169985,18775.51058888701,1,3,0,1,6.45727551385744,Stable,0
435,5,0,53951.19521561494,13810.551607983842,6,5,0,0,6.5264586236768265,Stable,0
435,6,1,53954.91848343943,7425.320716073315,7,0,0,1,6.526909026180502,Stable,0
435,7,0,54172.762529452026,7896.571516313555,2,4,0,0,6.553261549920403,Stable,0
435,8,1,53688.785411384,17841.448529517187,3,2,0,0,6.494714994589168,Stable,0
435,9,0,53549.4387284803,8370.943742097168,5,0,0,0,6.477858271458511,Stable,0
435,10,1,54545.48393914221,9329.872350810956,4,1,0,1,6.598349538217601,Stable,0
435,11,0,54223.87253161915,14603.969208765111,9,1,0,0,6.559444310340569,Stable,0
435,12,0,54579.803650428374,18195.738885077153,5,3,0,1,6.602501182584153,Stable,0
436,1,1,80967.03403650734,14765.25884524328,6,0,0,1,7.0887953016270755,Stable,0
436,2,0,81084.21548176391,23030.478041463757,3,1,0,1,7.099054727434845,Stable,0
436,3,1,81923.01006328415,24272.985880008404,3,2,0,0,7.172492555055279,Stable,0
436,4,1,81443.58209438414,20781.115318673823,6,4,0,1,7.130517857897982,Stable,0
436,5,0,81913.95267512619,23716.57856969239,1,2,0,1,7.171699566014947,Stable,0
436,6,0,82428.03912530534,25415.158267280774,8,3,0,0,7.216708669485588,Stable,0
436,7,1,81653.57329048934,9872.831130905963,0,4,0,0,7.148902928094111,Stable,0
436,8,0,81666.21321830543,11440.069946811329,9,4,0,0,7.150009574298728,Stable,0
436,9,1,81759.84203446435,16968.255721226327,3,0,0,1,7.158206929184978,Stable,0
436,10,1,81864.8754006392,18131.77830961431,5,3,0,0,7.167402770943472,Stable,0
436,11,1,82709.60055162756,13328.452944057426,1,0,0,0,7.241359829550714,Stable,0
436,12,0,83736.04470565295,13099.552821623258,4,2,0,1,7.331226681943466,Stable,0
437,1,0,46083.22194653626,10241.41503703991,9,4,0,1,2.267155499379052,Stable,0
437,2,0,46199.31500593091,11650.255517951315,3,5,0,1,2.272866927680478,Stable,0
437,3,1,46827.89742108692,10312.406426568954,0,0,0,0,2.3037912862461014,Stable,0
437,4,0,47655.785953298975,10178.94849730654,6,0,0,0,2.3445209045192112,Stable,0
437,5,1,48177.942334440864,8815.82967898283,2,5,0,1,2.3702094232693782,Stable,0
437,6,0,48176.37404962602,9963.04009803363,8,0,0,1,2.370132268387571,Stable,0
437,7,1,47731.71146939348,15291.361291993897,9,5,0,0,2.3482562108646863,Stable,0
437,8,1,47678.59094250709,10213.655829124427,0,5,0,0,2.345642841191878,Stable,0
437,9,1,48413.73440753821,7877.427806699831,6,5,0,0,2.381809681946014,Stable,0
437,10,1,48437.05701292475,8285.5157829616,5,2,0,1,2.3829570837731535,Stable,0
437,11,1,48335.15830491126,12962.406772865277,9,0,0,1,2.3779439747392317,Stable,0
437,12,1,48003.19745343271,7333.5497593979535,6,3,0,1,2.3616125022809626,Stable,0
438,1,1,31430.61341913082,11624.948499711594,2,2,0,0,2.5950271042099704,Stable,0
438,2,1,32039.33821774229,8378.47762299007,5,5,0,0,2.6452856636067157,Stable,0
438,3,1,31820.820846455033,12986.90397671776,1,0,0,1,2.6272440653194233,Stable,0
438,4,1,31788.708418033388,11726.312288929774,8,3,0,1,2.6245927450596205,Stable,0
438,5,0,32236.917566043165,8989.603398042527,9,2,0,0,2.661598541667213,Stable,0
438,6,1,32864.8812723543,9675.800253021747,9,3,0,1,2.713445536080172,Stable,0
438,7,1,33076.982811257716,5861.903988016258,3,5,0,1,2.7309574196364754,Stable,0
438,8,1,33581.53334919979,7165.201007388883,2,5,0,0,2.77261496872543,Stable,0
438,9,0,33753.9606089418,9227.56133719836,1,1,0,0,2.7868511977982875,Stable,0
438,10,1,33510.44542630406,7586.597568974326,9,2,0,1,2.766745688217398,Stable,0
438,11,0,33748.59838547079,5670.404192895492,0,1,0,1,2.7864084728962775,Stable,0
438,12,1,33664.65605813368,6505.068144392909,7,5,0,0,2.7794778854551274,Stable,0
439,1,0,35108.68581465954,4779.77439123236,4,3,0,1,3.4272697852091643,Stable,0
439,2,0,35260.39116984421,5977.425680561468,2,0,0,0,3.4420790886055834,Stable,0
439,3,0,35324.31323931289,4261.692674427726,1,5,0,1,3.4483190879736765,Stable,0
439,4,0,35868.21526749281,9417.561350032449,8,1,0,0,3.5014141823652944,Stable,0
439,5,1,35846.30011727097,5316.135483075386,6,1,0,1,3.4992748504464033,Stable,0
439,6,1,35931.95052486731,8240.38700078035,7,3,0,1,3.507635945350252,Stable,0
439,7,0,36121.7532493589,5343.371058080547,8,4,0,1,3.5261642703987732,Stable,0
439,8,1,36745.721219300765,6569.6236727975265,9,0,0,0,3.5870753105217026,Stable,0
439,9,1,37122.24104525676,6673.005436937421,6,3,0,1,3.623830745625239,Stable,0
439,10,1,37123.442132348515,7929.739572637372,7,2,0,0,3.6239479943744723,Stable,0
439,11,1,36780.97634838101,3768.319227721531,4,1,0,0,3.590516875931135,Stable,0
439,12,1,36582.21280894589,6671.335269881563,1,3,0,0,3.571113806368709,Stable,0
440,1,7,192326.5417505557,28347.345197766695,3,5,2,4,6.584322259593644,Severe,0
440,2,3,167642.66894484917,16376.744101849345,8,1,1,3,5.739266908999413,Severe,0
440,3,4,134835.61539452607,37273.36928202468,6,0,0,2,4.61611348983568,Severe,0
440,4,4,109396.6888702393,21735.775680252733,9,3,2,0,3.7452087844868434,Severe,0
440,5,5,91495.17360594946,23933.415013460824,4,5,1,2,3.1323482590374043,Severe,0
440,6,7,76580.09873548291,23089.056488163635,0,2,2,2,2.6217288792094773,Severe,0
440,7,4,64941.212742337884,35222.96048901979,5,4,2,0,2.2232702191409635,Severe,0
440,8,5,50297.19505375954,26363.76634921431,0,3,1,4,1.7219305144950716,Severe,0
440,9,3,45053.41705886146,32480.88992130528,0,3,2,2,1.5424091449435129,Severe,0
440,10,5,34083.56344419934,37530.67822852205,6,2,0,3,1.1668548887182675,Severe,0
440,11,5,29982.98373223706,35489.26394148453,3,4,0,0,1.026471049706961,Severe,0
440,12,5,25419.630932346987,28185.181889955176,3,5,1,4,0.8702441184409421,Severe,1
441,1,1,29023.42605312034,5802.98756707144,6,3,0,0,5.507324491349166,Stable,0
441,2,0,29526.738778943414,3952.664259389006,7,3,0,1,5.602830325038815,Stable,0
441,3,1,29835.281075765517,3587.9323792738137,2,3,0,1,5.661377601462881,Stable,0
441,4,1,29658.88772978445,8930.749467620039,8,4,0,0,5.62790617763254,Stable,0
441,5,1,29858.15492976286,8651.929823849963,5,4,0,0,5.665718017239453,Stable,0
441,6,1,30024.750913756103,4832.010850805483,0,2,0,1,5.697330347952138,Stable,0
441,7,1,30526.917146320644,6074.239560795198,4,0,0,0,5.792618629434465,Stable,0
441,8,1,30723.18356139864,6885.598892784877,2,1,0,1,5.829861056727853,Stable,0
441,9,0,30636.264495075215,6404.152858614908,6,5,0,1,5.813367776373835,Stable,0
441,10,0,30415.67859287634,4915.423291937764,9,4,0,1,5.7715106179734885,Stable,0
441,11,0,30625.87100113089,8421.45089761211,2,2,0,1,5.8113955645596445,Stable,0
441,12,1,30931.697832006786,5201.610633172303,7,3,0,0,5.86942756921381,Stable,0
442,1,1,81361.01331853287,10622.639443168557,6,2,0,1,3.1278989302751246,Moderate,0
442,2,1,78612.84431235974,15757.908157332566,7,0,1,1,3.022246424928732,Moderate,0
